icao24,origin_country,velocity,on_ground
4ba947,Turkey,248.92,False
a7413a,United States,40.04,False
acc76b,United States,223.42,False
a07f37,United States,88.83,False
4ba945,Turkey,238.22,False
7cf484,Australia,3.34,True
a92ab9,United States,177.86,False
8990e2,Taiwan,222.23,False
8990e1,Taiwan,195.26,False
8990e4,Taiwan,146.12,False
aa6ac2,United States,,True
8990e0,Taiwan,237.88,False
8990de,Taiwan,246.38,False
a99408,United States,52.48,False
a5012d,United States,224.36,False
a44f0d,United States,8.23,True
a396a9,United States,241.95,False
8990f3,Taiwan,227.67,False
8990f2,Taiwan,92.02,False
ad846f,United States,233.83,False
a88737,United States,0.0,True
8990f0,Taiwan,192.04,False
a143c6,United States,220.43,False
503ee1,Lithuania,6.17,True
44083c,Austria,80.11,False
44083b,Austria,220.62,False
8990eb,Taiwan,100.32,False
4ba979,Turkey,218.0,False
aa7dd6,United States,230.13,False
a5279f,United States,35.83,False
a8741c,United States,84.01,False
aacf19,United States,222.79,False
a7fdab,United States,216.07,False
a3c15d,United States,220.24,False
a143a3,United States,209.71,False
4ca302,Ireland,217.08,False
4ca301,Ireland,233.33,False
4ca304,Ireland,67.46,False
4ca303,Ireland,223.15,False
aa7f46,United States,140.85,False
780450,China,6.17,True
44080b,Austria,37.09,False
3ebd41,Germany,238.86,False
49d345,Czech Republic,24.95,False
a526e6,United States,255.49,False
4b204d,Switzerland,103.76,False
a513b9,United States,123.11,False
3ce4bd,Germany,0.0,True
a9819b,United States,238.24,False
440834,Austria,204.0,False
aa7f23,United States,229.74,False
0d08f4,Mexico,255.6,False
a20f6b,United States,51.97,False
a779eb,United States,224.09,False
44082c,Austria,143.84,False
a406c9,United States,226.88,False
44082a,Austria,212.51,False
49d369,Czech Republic,230.3,False
a526ed,United States,161.54,False
7cf409,Australia,0.13,True
440827,Austria,227.21,False
440826,Austria,168.46,False
440823,Austria,70.03,False
440822,Austria,204.66,False
407eb5,United Kingdom,251.67,False
440821,Austria,200.62,False
78047a,China,201.6,False
440820,Austria,119.1,False
47a3b0,Norway,234.83,False
a276dd,United States,224.1,False
44081f,Austria,129.49,False
44081d,Austria,138.52,False
47a3af,Norway,83.65,False
48e9f6,Poland,206.84,False
48e9f5,Poland,237.67,False
3912a2,France,40.13,False
48e9f3,Poland,216.29,False
48e9f2,Poland,183.97,False
48e9f1,Poland,155.54,False
48e9f0,Poland,194.18,False
a010e6,United States,3.86,True
aa7f08,United States,71.78,False
45ac4f,Denmark,71.64,False
aa7f03,United States,229.8,False
480c45,Kingdom of the Netherlands,209.6,False
a44f9c,United States,223.2,False
a370e7,United States,30.87,False
45ac52,Denmark,227.14,False
78048f,China,230.47,False
4b8e05,Turkey,232.3,False
480c43,Kingdom of the Netherlands,236.75,False
49d387,Czech Republic,104.13,False
480c1b,Kingdom of the Netherlands,242.78,False
4b8e04,Turkey,233.11,False
4b8e03,Turkey,230.61,False
401240,United Kingdom,227.57,False
402571,United Kingdom,32.67,False
a3e6b1,United States,86.05,False
48e9d7,Poland,202.29,False
7cf44d,Australia,5.66,False
e498ec,Brazil,144.26,False
ad8427,United States,97.59,False
383b9a,France,162.07,False
7cf450,Australia,1.03,True
7cf451,Australia,18.01,True
407eec,United Kingdom,244.04,False
45ac30,Denmark,221.66,False
7cf43a,Australia,9.77,True
45ac32,Denmark,219.05,False
ab4460,United States,55.51,False
aa249c,United States,49.5,False
a92ae9,United States,204.3,False
0acb39,Colombia,186.6,False
407eeb,United Kingdom,223.78,False
a8c44b,United States,235.39,False
a43c56,United States,35.94,False
a539f5,United States,202.01,False
45ac50,Denmark,216.18,False
e485b2,Brazil,204.1,False
a9f777,United States,225.09,False
ac6445,United States,231.87,False
a3d3a9,United States,88.18,False
a03816,United States,241.3,False
479c1e,Norway,22.55,False
a8d6de,United States,268.13,False
c1e880,Canada,4.37,True
e4999e,Brazil,246.69,False
e4999d,Brazil,236.83,False
e4999f,Brazil,144.27,False
ad84f6,United States,30.47,False
a07ecb,United States,42.58,False
00a7c0,South Africa,165.14,False
3a5400,France,250.0,False
a7ff6a,United States,268.72,False
a9e3b0,United States,65.29,False
c1e897,Canada,5.4,True
341207,Spain,211.91,False
71c228,Republic of Korea,202.59,False
71c226,Republic of Korea,239.04,False
43c2b4,United Kingdom,84.76,False
43c2b5,United Kingdom,85.05,False
a9f6b9,United States,115.48,False
c05271,Canada,220.69,False
71c254,Republic of Korea,249.34,False
aaaa92,United States,70.48,False
71c255,Republic of Korea,4.89,True
71c259,Republic of Korea,245.96,False
a14502,United States,202.09,False
a8e9fd,United States,226.4,False
34250a,Spain,225.19,False
71c245,Republic of Korea,3.34,True
78051b,China,169.57,False
a80c74,United States,46.54,False
a43c7a,United States,8.23,True
71c242,Republic of Korea,228.83,False
a0255e,United States,109.52,False
45f09c,Denmark,55.8,False
aa11c9,United States,70.99,False
7cf636,Australia,5.92,True
c05212,Canada,222.51,False
7cf631,Australia,5.66,True
a5bf71,United States,238.7,False
c1e842,Canada,11.83,True
c0653d,Canada,0.0,True
744841,Jordan,243.46,False
aa24dd,United States,49.92,False
a67c3a,United States,5.14,True
a38527,United States,91.57,False
c05218,Canada,1.54,True
74483a,Jordan,237.49,False
4408df,Austria,187.89,False
4408de,Austria,134.15,False
aca1da,United States,222.58,False
a20ef2,United States,33.99,False
a7ff30,United States,122.6,False
c1e847,Canada,7.2,True
4408f3,Austria,58.66,False
c06539,Canada,0.77,True
c82953,New Zealand,65.74,False
a67c5d,United States,133.58,False
71c218,Republic of Korea,255.25,False
a79c59,United States,68.43,False
a1584a,United States,9.77,True
040241,Ethiopia,167.81,False
4b8d87,Turkey,188.2,False
a1a832,United States,240.76,False
71c209,Republic of Korea,227.96,False
744828,Jordan,220.36,False
4408fd,Austria,243.12,False
744826,Jordan,227.93,False
a7ec24,United States,54.21,False
a20ed1,United States,39.67,False
a06bd3,United States,225.92,False
adc1f0,United States,71.06,False
744821,Jordan,220.17,False
45f092,Denmark,53.42,False
aba91b,United States,190.32,False
c1e824,Canada,2.57,True
e49925,Brazil,73.52,False
4bca64,Turkey,224.68,False
4bca63,Turkey,241.0,False
a4f51d,United States,86.97,False
406e65,United Kingdom,234.68,False
406e66,United Kingdom,237.42,False
4408c9,Austria,237.86,False
406e69,United Kingdom,147.81,False
503cf6,Lithuania,88.51,False
a3e86f,United States,50.39,False
3cf775,Germany,53.83,False
aa7fe7,United States,31.28,False
503cf5,Lithuania,235.56,False
4408c2,Austria,170.05,False
e49938,Brazil,57.77,False
0d094c,Mexico,2.57,True
48c672,Poland,65.88,False
503ce6,Lithuania,83.97,True
406e52,United Kingdom,67.03,False
a3c21a,United States,5.14,True
c1e801,Canada,10.8,True
e49931,Brazil,83.23,False
e49933,Brazil,81.8,False
ac64a6,United States,236.74,False
44d068,Belgium,191.86,False
a1a87e,United States,231.24,False
486363,Kingdom of the Netherlands,60.54,False
503cec,Lithuania,45.47,False
406e2e,United Kingdom,230.67,False
abca00,United States,232.81,False
a87509,United States,61.74,False
486349,Kingdom of the Netherlands,43.12,False
a63556,United States,62.59,False
7cf4a6,Australia,1.29,True
a14586,United States,57.29,False
485009,Kingdom of the Netherlands,244.91,False
406e9f,United Kingdom,162.34,False
4ba910,Turkey,93.7,False
406e9d,United Kingdom,69.64,False
405b6a,United Kingdom,190.32,False
4ba90f,Turkey,237.31,False
a25288,United States,62.35,False
4ba90e,Turkey,245.03,False
71c274,Republic of Korea,197.6,False
71c275,Republic of Korea,227.21,False
7cf4fe,Australia,5.66,True
aa7fa1,United States,246.73,False
a9e3f2,United States,45.65,False
405b66,United Kingdom,225.28,False
405b65,United Kingdom,66.9,False
4a7faa,Romania,40.21,False
405b67,United Kingdom,231.36,False
a3725a,United States,143.7,False
45f031,Denmark,45.54,False
0d0924,Mexico,210.92,False
e48618,Brazil,42.18,True
44f684,Belgium,121.88,False
abca1f,United States,0.0,True
ac64cf,United States,127.59,False
a3724b,United States,40.69,False
a49232,United States,249.34,False
7cf4f1,Australia,0.0,True
e48613,Brazil,200.4,False
3b1dff,France,12.86,True
43c38c,United Kingdom,82.92,False
4ba905,Turkey,186.92,False
aaaa64,United States,156.97,False
acfd2c,United States,2.06,True
71c282,Republic of Korea,154.27,False
71c286,Republic of Korea,201.28,False
78180a,China,227.92,False
3424d4,Spain,129.26,False
3424d2,Spain,156.04,False
0aca5f,Colombia,207.98,False
ad2efa,United States,242.77,False
a037da,United States,230.84,False
86efd4,Japan,276.31,False
0aca79,Colombia,5.14,True
ac789b,United States,0.0,True
ac6596,United States,214.19,False
e484f9,Brazil,185.37,False
adc238,United States,226.38,False
48d914,Poland,66.9,False
ad857e,United States,250.23,False
48d909,Poland,70.25,False
85134a,Japan,243.58,False
48892b,Poland,43.02,False
401385,United Kingdom,51.56,False
aca248,United States,85.91,False
ac526f,United States,127.97,False
406e1b,United Kingdom,54.84,False
a3c259,United States,214.13,False
488912,Poland,178.58,False
3c8167,Germany,7.46,True
7804c7,China,228.79,False
a0aa2b,United States,137.97,False
a68efd,United States,59.0,False
a264a4,United States,218.13,False
8991e7,Taiwan,66.01,False
a80bd5,United States,44.29,False
440996,Austria,70.81,False
aa6bc0,United States,237.9,False
0aca8e,Colombia,177.25,False
aa2547,United States,85.77,False
8991dc,Taiwan,176.55,False
0aca8d,Colombia,79.43,False
a397ab,United States,62.87,False
ad727d,United States,0.0,True
3c8191,Germany,6.17,True
3939e4,France,151.76,False
a7fed3,United States,240.05,False
a3c291,United States,78.2,False
ab4510,United States,137.38,False
4ca243,Ireland,221.95,False
4ca242,Ireland,232.03,False
503e82,Lithuania,228.42,False
406cd2,United Kingdom,219.76,False
ab4527,United States,74.38,False
a2a1a5,United States,229.33,False
4ca251,Ireland,226.52,False
406cab,United Kingdom,235.14,False
44091f,Austria,28.74,False
425305,United Kingdom,28.71,False
4ca246,Ireland,194.94,False
4ca245,Ireland,240.09,False
4ca244,Ireland,220.33,False
8418cc,Japan,187.61,False
3fef10,Germany,50.93,False
a1a7fd,United States,47.77,False
407fe3,United Kingdom,58.0,False
ab4531,United States,225.98,False
78058a,China,195.63,False
407fcb,United Kingdom,233.26,False
a384d5,United States,241.58,False
407fca,United Kingdom,240.89,False
503e9a,Lithuania,239.07,False
503e9b,Lithuania,233.55,False
ab3214,United States,0.0,True
a7ed08,United States,124.03,False
704011,Myanmar,123.17,False
34258f,Spain,224.23,False
3e23c7,Germany,120.46,False
a30a0e,United States,217.45,False
a2ea00,United States,0.0,True
a54a3f,United States,254.42,False
a29a37,United States,195.52,False
a42a5c,United States,237.93,False
a7a59f,United States,247.06,False
49d24d,Czech Republic,93.84,False
a02615,United States,68.97,False
4ca294,Ireland,177.48,False
4ca292,Ireland,214.26,False
342582,Spain,0.0,True
342581,Spain,234.07,False
4ca295,Ireland,65.58,False
aabbd0,United States,265.85,False
a07fc2,United States,92.61,False
e497e5,Brazil,220.39,False
e497e4,Brazil,219.42,False
e497e7,Brazil,215.91,False
a07fc0,United States,218.1,False
49d276,Czech Republic,205.79,False
a0aa7c,United States,204.44,False
4ca263,Ireland,240.83,False
a92bec,United States,258.37,False
abeeea,United States,0.0,True
4ca24f,Ireland,206.57,False
a42a3a,United States,83.14,False
4ca24d,Ireland,90.84,False
c05190,Canada,234.26,False
a647b0,United States,54.53,False
a17a7a,United States,64.9,False
4ca256,Ireland,237.85,False
4ca259,Ireland,147.8,False
1505f6,Russian Federation,45.51,False
aba891,United States,239.22,False
a8c583,United States,75.17,False
0d07a8,Mexico,220.16,False
4ca25b,Ireland,221.29,False
a07fa6,United States,177.97,False
a1ca5f,United States,5.66,True
781942,China,259.3,False
406b90,United Kingdom,209.28,False
781949,China,157.56,False
a1110d,United States,72.54,False
49d04d,Czech Republic,220.94,False
71c359,Republic of Korea,255.31,False
a4e714,United States,227.41,False
406b84,United Kingdom,246.6,False
406b6d,United Kingdom,231.15,False
48b063,Poland,203.38,False
a30dc5,United States,110.07,False
71c346,Republic of Korea,204.92,False
71c347,Republic of Korea,209.52,False
a29dcf,United States,46.23,False
780630,China,0.0,True
880c49,Thailand,108.61,False
880c44,Thailand,71.6,False
880c43,Thailand,72.51,False
880c42,Thailand,234.43,False
4405ea,Austria,202.61,False
78195c,China,165.66,False
71c379,Republic of Korea,216.97,False
78195f,China,248.85,False
71c374,Republic of Korea,229.25,False
78062d,China,217.14,False
ab2520,United States,236.34,False
a11110,United States,65.58,False
3fed69,Germany,50.17,False
a0ade2,United States,243.63,False
a8a2da,United States,48.37,False
407e7a,United Kingdom,52.12,False
406b4a,United Kingdom,205.01,False
71c366,Republic of Korea,223.98,False
a972ee,United States,265.7,False
a1242d,United States,2.83,True
3d291a,Germany,55.65,False
406b54,United Kingdom,77.09,False
71c361,Republic of Korea,228.18,False
a7cb53,United States,235.59,False
a6be8f,United States,35.77,False
155c62,Russian Federation,217.42,False
71c311,Republic of Korea,181.27,False
ab385e,United States,221.3,False
4405a6,Austria,170.73,False
a972d3,United States,0.0,True
a9d5e4,United States,215.15,False
155c54,Russian Federation,239.31,False
155c53,Russian Federation,231.45,False
ab120a,United States,227.45,False
71c301,Republic of Korea,154.19,False
ab386d,United States,42.02,False
70401f,Myanmar,65.73,False
503d40,Lithuania,232.85,False
3d4a6e,Germany,157.55,False
e200a4,Argentina,44.14,False
ac5868,United States,268.27,False
a9e8ce,United States,217.36,False
4405c8,Austria,48.8,False
71c336,Republic of Korea,211.27,False
a8eb21,United States,65.38,False
155c5c,Russian Federation,182.48,False
4b43e5,Switzerland,56.66,False
71c328,Republic of Korea,0.0,True
a7cb67,United States,245.28,False
71c322,Republic of Korea,220.49,False
71c323,Republic of Korea,123.04,False
71c321,Republic of Korea,202.0,False
a50725,United States,4.12,True
406b91,United Kingdom,126.97,False
a3c71d,United States,68.2,False
06a064,Qatar,246.88,False
a29dee,United States,201.11,False
39ceb4,France,2.31,False
a3a155,United States,260.31,False
7cf5ec,Australia,2.06,True
39ceb8,France,232.86,False
3420ca,Spain,227.31,False
47a32e,Norway,191.26,False
407e39,United Kingdom,52.12,False
ab23e1,United States,32.9,False
ad76e1,United States,88.21,False
407e32,United Kingdom,28.81,True
47c98d,Norway,247.66,False
a65ad0,United States,48.55,False
406b05,United Kingdom,255.57,False
7448a6,Jordan,197.83,False
7448a4,Jordan,231.8,False
7448a3,Jordan,207.78,False
7448a2,Jordan,224.01,False
7448a1,Jordan,147.55,False
a05f37,United States,231.68,False
43c04e,United Kingdom,97.48,False
4048ca,United Kingdom,60.33,False
47a31a,Norway,244.87,False
48c310,Poland,49.1,False
39ceab,France,79.49,False
7cf5e7,Australia,1.8,True
48e95f,Poland,220.65,False
48e95d,Poland,206.13,False
48e95b,Poland,219.17,False
48e95a,Poland,224.63,False
c82afb,New Zealand,5.92,True
acb9ed,United States,225.84,False
a96109,United States,242.84,False
c04463,Canada,240.31,False
7cf5cc,Australia,1.54,True
a77ae0,United States,240.77,False
ab10d4,United States,229.48,False
ab10cb,United States,185.8,False
39cea2,France,221.13,False
39cea3,France,226.07,False
48e959,Poland,215.94,False
39cea4,France,228.21,False
39cea5,France,215.73,False
48e958,Poland,235.32,False
39cea6,France,231.78,False
39cea7,France,235.14,False
a8fda9,United States,209.45,False
39cea8,France,231.0,False
48e951,Poland,28.96,False
a9d70a,United States,38.67,False
39cea0,France,223.4,False
155baa,Russian Federation,113.43,False
48e93b,Poland,36.89,False
47a310,Norway,104.36,False
e49aa9,Brazil,69.82,False
e49aa8,Brazil,186.27,False
acdc66,United States,30.37,False
ad63f7,United States,225.51,False
e49af4,Brazil,248.5,False
a6140f,United States,224.5,False
71c391,Republic of Korea,101.91,False
880c4b,Thailand,238.96,False
71c390,Republic of Korea,216.7,False
71c396,Republic of Korea,187.98,False
407e71,United Kingdom,170.74,False
71c394,Republic of Korea,213.48,False
407e5f,United Kingdom,226.22,False
ac30e9,United States,124.23,False
4022b6,United Kingdom,51.11,False
440686,Austria,0.0,False
880c52,Thailand,133.76,False
a53aae,United States,53.86,False
71c388,Republic of Korea,235.52,False
440691,Austria,0.0,True
71c386,Republic of Korea,175.5,False
3d6fb7,Germany,94.47,False
407e68,United Kingdom,221.94,False
407e69,United Kingdom,226.22,False
acdc64,United States,73.34,False
71c385,Republic of Korea,180.65,False
407e61,United Kingdom,236.92,False
a62778,United States,245.36,False
46dca2,Greece,5.14,True
407e56,United Kingdom,275.6,False
407e53,United Kingdom,229.83,False
407e54,United Kingdom,193.63,False
407e45,United Kingdom,247.57,False
407e46,United Kingdom,221.2,False
407e40,United Kingdom,52.57,False
a3a152,United States,0.0,True
aa1848,United States,89.53,False
a8a490,United States,178.54,False
440652,Austria,238.26,False
a123e2,United States,211.64,False
7805a9,China,257.17,False
44064b,Austria,59.6,False
adb476,United States,227.62,False
