icao24,origin_country,velocity,on_ground
a97608,United States,207.24,False
70a8fe,Nepal,158.93,False
8960e7,United Arab Emirates,246.69,False
a8a602,United States,48.05,False
8960e0,United Arab Emirates,239.78,False
ab2729,United States,162.88,False
8960dc,United Arab Emirates,243.53,False
a28e0b,United States,207.54,False
a74992,United States,221.85,False
a1be10,United States,242.39,False
3ffa11,Germany,50.85,False
804c36,India,231.15,False
8003b3,India,252.11,False
aa3b04,United States,42.7,False
344295,Spain,163.7,False
47c1c2,Norway,208.97,False
a39b39,United States,197.3,False
47c1c6,Norway,131.32,False
a40b24,United States,235.09,False
47c1ab,Norway,33.5,False
ac8e14,United States,49.61,False
a1be79,United States,231.66,False
a4d5ac,United States,87.8,False
781b5b,China,248.84,False
a41e2c,United States,268.09,False
405631,United Kingdom,181.93,False
a2cb14,United States,2.31,True
781b5c,China,264.68,False
8016af,India,141.68,False
45ca65,Denmark,136.43,False
8016ae,India,186.44,False
abbe16,United States,53.68,False
a4d5ba,United States,253.86,False
a39b19,United States,221.47,False
a3a2c2,United States,24.53,False
896114,United Arab Emirates,244.04,False
a4e8ef,United States,245.86,False
8016c8,India,215.36,False
a7ce03,United States,45.18,False
345595,Spain,235.66,False
345597,Spain,149.12,False
a365b7,United States,199.36,False
8016bf,India,141.86,False
3d1047,Germany,47.82,False
a03b6d,United States,3.09,True
896119,United Arab Emirates,216.13,False
a95076,United States,132.86,False
5001db,San Marino,237.37,False
a112e1,United States,50.78,False
5001df,San Marino,136.02,False
ac8e1d,United States,196.27,False
8016cc,India,225.84,False
406948,United Kingdom,128.02,False
abbe23,United States,240.37,False
a15b4c,United States,67.46,False
345583,Spain,115.22,False
471d62,Hungary,204.88,False
471d60,Hungary,241.36,False
471d61,Hungary,200.2,False
e49cab,Brazil,230.32,False
3d2301,Germany,53.3,False
471d65,Hungary,151.28,False
a95044,United States,185.21,False
ab12b0,United States,94.32,False
e4a61b,Brazil,57.85,False
e08694,Argentina,54.94,False
a5e39d,United States,220.6,False
a2de7e,United States,224.1,False
471d5b,Hungary,204.97,False
471d5c,Hungary,225.71,False
a9d97a,United States,35.83,False
a472c4,United States,42.95,False
a3c8cb,United States,234.07,False
405677,United Kingdom,81.31,False
345558,Spain,214.26,False
a41e74,United States,215.83,False
e49ca9,Brazil,222.71,False
c07a7c,Canada,88.43,False
40697b,United Kingdom,183.18,False
4784c2,Norway,224.03,False
40431c,United Kingdom,42.3,False
344218,Spain,131.69,False
344213,Spain,164.79,False
a12731,United States,194.91,False
a77e97,United States,246.85,False
a9c5c5,United States,225.85,False
ac8cf1,United States,196.76,False
89619a,United Arab Emirates,258.28,False
c044f2,Canada,49.84,False
aca992,United States,70.58,False
c044f3,Canada,43.02,False
3d1090,Germany,50.75,False
c07a40,Canada,45.67,False
ada302,United States,9.26,True
ad5329,United States,226.51,False
a24720,United States,120.66,False
801805,India,239.91,False
a1272f,United States,210.57,False
ac468d,United States,259.07,False
aca99c,United States,245.95,False
8a05d5,Indonesia,131.55,False
a12711,United States,194.98,False
896197,United Arab Emirates,85.96,False
896196,United Arab Emirates,249.07,False
a04da8,United States,91.02,False
4a3122,Romania,254.29,False
adb656,United States,276.87,False
89618b,United Arab Emirates,218.19,False
ac2045,United States,50.72,False
a8db20,United States,78.52,False
a1270d,United States,61.24,False
a1270f,United States,0.9,True
a89e7a,United States,30.15,False
aa4e80,United States,194.76,False
ac337e,United States,194.74,False
a12777,United States,259.22,False
3d1058,Germany,87.49,False
ad402f,United States,244.72,False
801839,India,155.2,False
a4c2ad,United States,246.85,False
896177,United Arab Emirates,209.42,False
a04dfa,United States,211.1,False
a4870d,United States,230.88,False
a10120,United States,59.94,False
80183b,India,116.01,False
4adada,Sweden,65.02,False
80183a,India,242.86,False
a5f5bf,United States,203.09,False
a48713,United States,140.03,False
a602be,United States,56.16,False
801851,India,0.0,True
505d2d,Slovakia,34.85,False
a3a2f6,United States,55.82,False
505d2e,Slovakia,101.97,False
a3a2f8,United States,84.94,False
a1276f,United States,53.17,False
ab38a1,United States,132.89,False
896180,United Arab Emirates,256.18,False
ad5398,United States,239.23,False
c07a0f,Canada,257.23,False
a9b39e,United States,196.26,False
a12753,United States,93.95,False
505d66,Slovakia,180.72,False
a12756,United States,0.0,True
40690a,United Kingdom,220.74,False
ac2082,United States,162.69,False
801816,India,122.67,False
841c48,Japan,247.82,False
801822,India,147.57,False
c031a0,Canada,0.0,True
c044be,Canada,7.46,True
80180e,India,208.27,False
a722b1,United States,208.53,False
aa4e47,United States,113.71,False
781b2b,China,3.6,True
a8b8b9,United States,215.45,False
801828,India,205.01,False
a88b16,United States,36.06,False
406909,United Kingdom,242.17,False
c07a14,Canada,237.67,False
801832,India,204.26,False
801831,India,192.7,False
a5e2bc,United States,76.65,False
a868f7,United States,141.0,False
a1279f,United States,5.37,False
a9fb92,United States,258.99,False
ab284d,United States,180.18,False
a52aa2,United States,206.56,False
3d46e3,Germany,77.9,False
4043b8,United Kingdom,31.29,False
45217e,Bulgaria,185.21,False
39dd48,France,139.57,False
ac4843,United States,127.13,False
a0f46f,United States,237.54,False
ab5bb1,United States,191.63,False
a34119,United States,140.06,False
39dd41,France,228.27,False
a58103,United States,243.72,False
39dd40,France,0.0,False
a12796,United States,226.52,False
a12797,United States,232.63,False
a12798,United States,237.3,False
a1aab2,United States,35.3,False
a1277b,United States,4.12,True
a4c434,United States,41.56,False
a4b107,United States,50.68,False
aaf539,United States,119.76,False
a65dbc,United States,34.99,False
a35434,United States,1.54,True
a47408,United States,51.81,False
a2ddac,United States,206.63,False
a3b796,United States,221.47,False
ac8ed9,United States,41.56,False
ab5bbe,United States,56.1,False
781afe,China,240.38,False
ac8eca,United States,38.35,False
ab5bd4,United States,133.03,False
a28dda,United States,33.96,False
a27aab,United States,138.41,False
ac486a,United States,229.08,False
478792,Norway,0.0,True
3d46b7,Germany,71.15,False
440179,Austria,209.38,False
ababb7,United States,253.73,False
45214b,Bulgaria,219.79,False
440181,Austria,156.4,False
38aa5c,France,35.73,False
478787,Norway,42.35,False
44015a,Austria,234.44,False
aaf562,United States,0.06,True
45213e,Bulgaria,240.83,False
a3413f,United States,58.64,False
440165,Austria,54.99,False
ab156e,United States,33.96,False
ac4888,United States,233.74,False
a39af5,United States,236.0,False
a9fb4e,United States,225.7,False
ab5bf0,United States,257.63,False
a0e17b,United States,50.17,False
478772,Norway,235.82,False
ad6884,United States,215.48,False
a39ada,United States,218.34,False
47875c,Norway,135.14,False
440198,Austria,192.75,False
45216e,Bulgaria,225.0,False
adfebb,United States,124.51,False
500199,San Marino,5.92,True
adfed1,United States,0.0,True
39dd54,France,137.66,False
ac8efa,United States,224.72,False
a8db54,United States,41.27,False
ada51e,United States,230.81,False
a2348d,United States,243.79,False
e49d21,Brazil,212.63,False
a3411f,United States,223.81,False
ac7bf8,United States,250.32,False
47876d,Norway,58.93,False
a53dac,United States,67.39,False
00b348,South Africa,0.06,True
ada526,United States,217.83,False
00a018,South Africa,24.2,False
8a03ab,Indonesia,229.59,False
440195,Austria,232.76,False
8a03ac,Indonesia,222.28,False
ac3575,United States,73.28,False
a27aee,United States,217.92,False
a36799,United States,220.13,False
452169,Bulgaria,0.0,True
452166,Bulgaria,228.94,False
471dbf,Hungary,245.52,False
ac20c4,United States,214.42,False
ab00ce,United States,224.54,False
45caa8,Denmark,6.69,True
471dbe,Hungary,192.12,False
ae1f6f,United States,22.09,False
300a85,Italy,199.75,False
471dbb,Hungary,196.46,False
47873a,Norway,96.18,False
471dbc,Hungary,216.57,False
300a86,Italy,219.16,False
440132,Austria,171.33,False
440141,Austria,142.41,False
aae0d3,United States,156.09,False
a4b166,United States,136.85,False
e4a53e,Brazil,48.73,False
300a7c,Italy,12.86,True
39ca84,France,58.67,False
a3c9a1,United States,0.0,True
45caa1,Denmark,116.97,False
8018a8,India,6.69,True
471dc1,Hungary,232.55,False
a8a785,United States,197.89,False
a34199,United States,4.37,True
e4a536,Brazil,107.36,False
45cab6,Denmark,128.02,False
440128,Austria,178.85,False
a126c4,United States,5.92,True
a126c5,United States,253.58,False
a126c6,United States,163.99,False
a3ff01,United States,82.95,False
a126c7,United States,34.79,False
a6f11e,United States,5.4,True
452142,Bulgaria,216.49,False
aae0db,United States,176.72,False
adff7e,United States,213.02,False
e4a523,Brazil,80.24,False
adff95,United States,231.87,False
440159,Austria,71.6,False
ae1f8a,United States,50.46,False
adff87,United States,240.27,False
471da8,Hungary,214.83,False
a3c9c0,United States,62.76,False
a9b402,United States,178.38,False
a5d165,United States,214.32,False
c03487,Canada,237.58,False
471daf,Hungary,230.5,False
acdf98,United States,90.99,False
ae1f7a,United States,69.12,False
471db6,Hungary,247.65,False
471db7,Hungary,245.62,False
a3ff26,United States,1.54,True
471db9,Hungary,223.55,False
300a6c,Italy,46.43,False
a03c22,United States,55.66,False
471db0,Hungary,81.98,False
452122,Bulgaria,195.15,False
4bb2b2,Turkey,228.73,False
a126eb,United States,154.76,False
4bb2b0,Turkey,243.04,False
a126ed,United States,206.91,False
aa3bf0,United States,140.66,False
a246cb,United States,0.64,True
a090b1,United States,66.56,False
4bb2ab,Turkey,205.24,False
84d622,Japan,169.47,False
a41f37,United States,233.32,False
7020a9,Bangladesh,130.68,False
7020a5,Bangladesh,111.78,False
7020a2,Bangladesh,129.01,False
300a3b,Italy,229.55,False
a4c45a,United States,201.69,False
a1bf3a,United States,220.83,False
a52af1,United States,82.6,False
4bb2ad,Turkey,244.84,False
a61797,United States,212.75,False
a97754,United States,32.96,False
ac4801,United States,230.44,False
a8a748,United States,187.25,False
aa921e,United States,87.62,False
7020b8,Bangladesh,0.0,False
7020b4,Bangladesh,167.08,False
a5f799,United States,38.34,False
e49bec,Brazil,90.51,False
440117,Austria,228.09,False
3fe9f8,Germany,44.14,False
ad6805,United States,81.32,False
a52aed,United States,243.47,False
8018ac,India,0.0,True
a366a1,United States,190.94,False
a379d3,United States,245.27,False
7020bc,Bangladesh,135.86,False
7020bd,Bangladesh,224.86,False
8961eb,United Arab Emirates,253.64,False
ab282b,United States,4.12,True
ab6eb9,United States,0.0,True
8018be,India,230.57,False
a83108,United States,0.0,True
4bb2a5,Turkey,228.27,False
aaf503,United States,128.2,False
a499a0,United States,0.06,True
39a860,France,82.84,False
a869bc,United States,216.31,False
383891,France,37.33,False
a233e7,United States,224.93,False
a486cc,United States,227.36,False
a353d2,United States,122.52,False
a749d9,United States,7.2,True
ab5c26,United States,227.1,False
a603a2,United States,46.86,False
aca9d1,United States,91.71,False
8017e5,India,7.72,True
a486be,United States,212.47,False
781c93,China,242.71,False
aca9d4,United States,65.48,False
a03c7e,United States,242.83,False
ae1f25,United States,46.4,False
a603b0,United States,272.7,False
a233c8,United States,49.52,False
a9faf9,United States,77.13,False
8017f2,India,132.89,False
a233ce,United States,63.28,False
8017ee,India,146.23,False
39320b,France,70.28,False
34569a,Spain,189.61,False
a3ec79,United States,138.66,False
39320e,France,67.6,False
c04738,Canada,0.0,False
39320d,France,73.5,False
ad79eb,United States,121.37,False
ae1f2b,United States,43.24,False
46a2c6,Greece,54.99,False
abbf4b,United States,236.29,False
aaf3b7,United States,37.83,False
accc0a,United States,43.88,False
345691,Spain,218.13,False
345692,Spain,81.59,False
896215,United Arab Emirates,205.3,False
ab6f96,United States,7.46,True
abac2c,United States,239.54,False
acdf34,United States,53.67,False
ae1f33,United States,52.1,False
ab5c69,United States,245.33,False
e49ba3,Brazil,83.4,False
e49ba5,Brazil,129.07,False
345687,Spain,130.84,False
884203,Thailand,68.37,False
345688,Spain,229.25,False
7380c2,Israel,245.14,False
ac20a1,United States,204.13,False
7380c0,Israel,225.87,False
7380c4,Israel,103.12,False
a9778e,United States,81.64,False
a220cb,United States,0.0,True
a749c8,United States,238.8,False
ae1f64,United States,9.0,False
4785be,Norway,162.43,False
4785bd,Norway,158.97,False
abac48,United States,225.49,False
ae1f59,United States,19.15,False
ac7c67,United States,89.58,False
ac33e2,United States,224.03,False
ad9ac8,United States,266.72,False
ac212d,United States,207.91,False
abbdfa,United States,239.05,False
ac7ae4,United States,120.74,False
a36825,United States,176.46,False
a16ec2,United States,217.93,False
e200bc,Argentina,40.51,False
a7bc58,United States,220.48,False
a76c79,United States,221.97,False
ab1496,United States,172.63,False
a8ef90,United States,76.2,False
ad9aac,United States,43.12,False
4785c2,Norway,144.94,False
ab148e,United States,265.43,False
4785c1,Norway,181.39,False
345643,Spain,229.2,False
a8ef4d,United States,45.83,False
a830cd,United States,51.17,False
ac3493,United States,44.92,False
4798c4,Norway,108.55,False
a5d0f3,United States,114.37,False
ad5480,United States,124.16,False
a0084a,United States,79.33,False
e49c41,Brazil,117.07,False
a3a503,United States,0.0,True
a4d80a,United States,59.37,False
ab017b,United States,246.54,False
a3a509,United States,217.36,False
e200d7,Argentina,32.09,False
a710df,United States,67.39,False
a8dc45,United States,193.64,False
a04eca,United States,16.75,False
aa90b4,United States,51.18,False
a5f6ef,United States,31.53,False
a9c6a5,United States,0.0,True
34560d,Spain,215.81,False
a28ef3,United States,56.9,False
c058f7,Canada,220.47,False
a34209,United States,225.4,False
a0e20b,United States,118.23,False
abaafe,United States,245.63,False
345614,Spain,251.41,False
739535,Israel,35.06,False
a34201,United States,228.31,False
ab39b8,United States,238.86,False
345612,Spain,230.64,False
781c2d,China,237.04,False
781c40,China,232.03,False
accaf4,United States,7.2,True
a48837,United States,84.45,False
a3ec93,United States,225.43,False
c07b09,Canada,1.03,False
a8a6d0,United States,0.0,True
a28ee7,United States,194.08,False
a36853,United States,75.11,False
c058dd,Canada,249.21,False
3ea541,Germany,157.39,False
a6f0a1,United States,72.15,False
ada499,United States,47.34,False
a89f80,United States,143.63,False
a856ee,United States,58.28,False
3d2288,Germany,75.74,False
e4a3d3,Brazil,216.67,False
0d0019,Mexico,10.29,True
e49c85,Brazil,149.38,False
47b03a,Norway,33.84,False
a989df,United States,32.61,False
a736ff,United States,228.7,False
852a24,Japan,314.3,False
a7bfde,United States,6.69,True
a2006d,United States,70.63,False
ad474c,United States,217.9,False
ac5ab7,United States,0.0,True
a02e0a,United States,203.3,False
a3338c,United States,151.11,False
4079f7,United Kingdom,224.02,False
4079f4,United Kingdom,67.78,False
a5d668,United States,248.79,False
a6932d,United States,37.84,False
506ce2,Slovenia,191.81,False
aa8461,United States,4.15,False
4079de,United Kingdom,42.15,False
4066b9,United Kingdom,176.26,False
3451d8,Spain,75.74,False
48f453,Poland,5.92,True
4bb266,Turkey,236.87,False
3451d3,Spain,211.04,False
4079e2,United Kingdom,44.19,False
3451d4,Spain,216.71,False
3451d5,Spain,238.61,False
4bb262,Turkey,198.19,False
4bb263,Turkey,224.39,False
a70330,United States,53.53,False
a44031,United States,219.6,False
ac011d,United States,240.05,False
aac136,United States,248.74,False
a32056,United States,238.05,False
4bb21a,Turkey,228.33,False
8962d0,United Arab Emirates,146.8,False
02010d,Morocco,204.95,False
7c6359,Australia,101.95,False
aa8454,United States,59.68,False
a7167f,United States,208.55,False
ab3aeb,United States,49.99,False
020118,Morocco,216.61,False
ac1466,United States,225.34,False
4079d2,United Kingdom,135.46,False
4079d3,United Kingdom,179.09,False
020112,Morocco,226.86,False
a6d00b,United States,217.31,False
a0c075,United States,229.04,False
478466,Norway,156.73,False
a81000,United States,159.86,False
adddc2,United States,31.49,False
a6803b,United States,37.26,False
506cde,Slovenia,7.72,True
a81005,United States,141.23,False
ac0143,United States,128.22,False
a0708f,United States,48.58,False
a87cbb,United States,230.74,False
c06e85,Canada,151.32,False
a95633,United States,226.5,False
c012bd,Canada,11.83,True
a4798f,United States,232.19,False
abe147,United States,164.61,False
a0f8d3,United States,221.27,False
a7bfa0,United States,1.54,True
4bb295,Turkey,225.95,False
4bb293,Turkey,217.02,False
738286,Israel,0.0,False
4bb292,Turkey,220.1,False
a9da7e,United States,58.17,False
